date,old_ticker,new_ticker
14/5/2025,GLST,KWM
13/5/2025,ZI,GTM
9/5/2025,BUJA,GIBO
9/5/2025,GOLD,B
6/5/2025,SJW,HTO
5/5/2025,HPH,MAAS
5/5/2025,JNVR,DFDV
1/5/2025,MYTE,LUXE
30/4/2025,BTTR,SRXH
29/4/2025,AVTE,JBIO
28/4/2025,PITA,PITEF
28/4/2025,NAYA,IVF
28/4/2025,SAG,INEO
24/4/2025,ONVO,VIVS
22/4/2025,CSLR,SPWR
22/4/2025,DTC,SBDS
17/4/2025,ENZ,ENZB
16/4/2025,CARA,TVRD
16/4/2025,AWH,AWHL
14/4/2025,PEV,PEVM
11/4/2025,SKGR,BULL
9/4/2025,NXU,NXUR
7/4/2025,TCTM,VSA
31/3/2025,YY,JOYY
28/3/2025,ME,MEHCQ
28/3/2025,LYT,LYTHF
24/3/2025,VINE,AMZE
19/3/2025,AADI,WHWK
19/3/2025,CDXC,NAGE
19/3/2025,ALVR,KLRS
18/3/2025,DGHI,DGXX
17/3/2025,SPGC,NWTG
14/3/2025,IPXX,USAR
13/3/2025,ICLK,AMBR
12/3/2025,SPHA,PGAC
10/3/2025,CTCX,XAGE
10/3/2025,FFIE,FFAI
5/3/2025,KNWN,USBC
4/3/2025,ZOM,ZOMDF
4/3/2025,CJJD,RDGT
3/3/2025,FREY,TE
28/2/2025,HTBI,HTB
28/2/2025,MPLN,CTEV
24/2/2025,QRTEB,QVCGB
24/2/2025,QRTEA,QVCGA
20/2/2025,VRMMQ,VRM
20/2/2025,PWUP,ASBP
18/2/2025,TPX,SGI
18/2/2025,BLAC,OSRH
18/2/2025,WAVS,CYCU
15/2/2025,FLDD,FLD
14/2/2025,EZFL,NXXT
14/2/2025,RFAC,GCL
14/2/2025,WISA,DVLT
12/2/2025,IZTC,EXOZ
3/2/2025,NEP,XIFR
3/2/2025,RHE,RHEP
29/1/2025,KNW,USBC
28/1/2025,SPHAU,PGAC
28/1/2025,BCAN,FMTOF
27/1/2025,QTI,QTIH
27/1/2025,LAAC,LAR
27/1/2025,GODN,GMHS
27/1/2025,EAST,BLNE
27/1/2025,ISDR,ACCS
24/1/2025,DXFFY,DXF
21/1/2025,SQ,XYZ
21/1/2025,SVMH,SVUHF
21/1/2025,CSLM,FUSE
17/1/2025,OP,SVRN
15/1/2025,CEIX,CNR
14/1/2025,SPI,SPIEF
14/1/2025,BRKH,BZAI
13/1/2025,ALRN,RNTX
8/1/2025,MMV,MMVVF
7/1/2025,HEAR,TBCH
6/1/2025,RGF,RGFC
6/1/2025,PALT,IPM
3/1/2025,MARX,STAI
3/1/2025,JBT,JBTM
2/1/2025,MITA,RAIN
2/1/2025,VVI,PRSU
2/1/2025,BGNE,ONC
2/1/2025,BSIG,AAMI
25/03/2026,PVW,USM
20/03/2026,SHP,TSR
19/03/2026,AUK,XEN
04/03/2026,SUM,WRX
03/03/2026,HNG,SBZ
17/02/2026,IRX,NX1
13/02/2026,IPB,FEL
09/02/2026,ECF,LED
03/02/2026,CLE,IBR
03/02/2026,BMO,VTA
02/02/2026,EEL,BRY
29/01/2026,EMS,RAP
09/01/2026,MTB,TXR
29/12/2025,EQS,AEG
23/12/2025,PRS,ERE
19/12/2025,WBE,H3E
15/12/2025,TMG,AT4
15/12/2025,NET,SN8
12/12/2025,BDG,EM3
10/12/2025,GBZ,GBM
09/12/2025,THB,XPD
09/12/2025,PH2,P1E
08/12/2025,AGH,PKP
04/12/2025,SW1,STV
04/12/2025,LNU,IOV
03/12/2025,PMC,GLS
03/12/2025,UVA,MEX
03/12/2025,BYH,ABR
02/12/2025,EQN,EMA
02/12/2025,PLN,PMM
01/12/2025,GLA,USC
01/12/2025,FBM,OR3
01/12/2025,MDR,AHE
01/12/2025,DY6,TSK
25/11/2025,AUH,PXR
24/11/2025,VG1,RG1
21/11/2025,TYP,ENP
20/11/2025,JBY,BKB
19/11/2025,TI1,AEU
10/11/2025,ST1,ITS
27/10/2025,MRI,KLV
20/10/2025,MBX,TR8
15/10/2025,D2O,RIV
14/10/2025,TKL,LIB
14/10/2025,ASE,VMS
06/10/2025,RPG,G1C
03/10/2025,PTM,L1G
26/09/2025,SYA,ELV
26/09/2025,AZL,PL9
23/09/2025,CDX,CQT
23/09/2025,TX3,XRA
17/09/2025,ASR,GA8
11/09/2025,SRI,AUV
01/09/2025,MNS,RYZ
29/08/2025,GTR,AMU
28/08/2025,OPL,PKY
20/08/2025,LNR,FUN
15/08/2025,PUA,LRM
14/08/2025,FTL,M79
12/08/2025,MRL,PLA
06/08/2025,DDB,BWE
28/07/2025,MKL,FTI
24/07/2025,CUS,ATT
21/07/2025,ICG,RKB
16/07/2025,CBH,BHM
09/07/2025,LYK,YUG
18/06/2025,EEG,BTL
06/06/2025,CAG,PFM
04/06/2025,LLI,LLM
02/06/2025,RLL,RCM
26/05/2025,FFF,OMG
23/05/2025,ERW,WCE
14/05/2025,RNE,JNS
07/05/2025,Z2U,LOC
24/04/2025,RSH,VHL
02/04/2025,IPL,DNL
01/04/2025,DCL,AOH
20/03/2025,IXU,DWG
18/03/2025,SUV,GT3
11/03/2025,LV1,DAI
06/03/2025,LYN,SLA
27/02/2025,FTZ,CP8
26/02/2025,KTG,MPW
05/02/2025,LRL,GG8
03/02/2025,MKT,GUM
22/01/2025,SQ2,XYZ
10/01/2025,PAM,FLG
08/01/2025,DLM,IVG
07/01/2025,DOU,SKK
07/01/2025,IBG,SKM
18/12/2024,TMZ,SMG
17/12/2024,IEC,BTM
16/12/2024,OAR,CR3
13/12/2024,INP,EAT
13/12/2024,HGV,UWC
12/12/2024,OJC,SPG
11/12/2024,SI6,VRL
11/12/2024,AL8,HWK
09/12/2024,WML,OB1
06/12/2024,HXG,NH3
06/12/2024,NML,AKA
06/12/2024,NIS,AM5
06/12/2024,APS,MML
04/12/2024,CCZ,NFM
27/11/2024,LBT,CC5
20/11/2024,OAU,NMG
20/11/2024,SES,MCO
18/11/2024,SVW,SGH
14/11/2024,FGL,IFG
18/11/2024,SVW,SGH
12/11/2024,COE,AEL
11/11/2024,CLB,SCP
07/11/2024,AMM,RLL
28/10/2024,SOV,CYB
21/10/2024,CIO,CML
15/10/2024,PAA,NUZ
30/09/2024,RED,VAU
26/09/2024,MCT,ARI
20/09/2024,NKL,SMX
12/09/2024,VMS,CRI
14/08/2024,KIN,PTN
13/08/2024,SGC,AOK
07/08/2024,YPB,CDE
31/07/2024,NZO,ECH
11/07/2024,MMC,ASL
03/07/2024,DCX,LAT
01/07/2024,TMR,SMM
27/06/2024,GUD,AOV
26/06/2024,AFW,FMR
25/06/2024,DOR,AZ9
14/06/2024,MZZ,AAM
17/05/2024,CHK,ALR
06/05/2024,EX1,TYP
30/04/2024,GLV,CND
23/04/2024,R3D,TAT
19/04/2024,GCX,TM1
10/04/2024,RGS,CMB
09/04/2024,VAL,THB
03/04/2024,MXC,RGT
22/02/2024,ARE,ORP
07/02/2024,S3N,PLC
07/02/2024,IOU,OVT
09/01/2024,CXX,EE1
05/01/2024,BAT,WTM
05/01/2024,WCG,5GN
04/01/2024,ANP,PER
22/12/2023,GMR,AS1
22/12/2023,BBX,BCM
18/12/2023,ALG,CEH
14/12/2023,AUT,FFM
08/12/2023,PXS,SNT
06/12/2023,CII,PRG
06/12/2023,NFI,HAU
05/12/2023,JXT,VNL
04/12/2023,HNR,RIL
04/12/2023,FYI,CCM
01/12/2023,ODM,G11
01/12/2023,JRL,JLL
30/11/2023,XTE,HCL
30/11/2023,TRT,TX3
28/11/2023,OKR,GUE
23/11/2023,BIR,ICU
20/11/2023,SKF,BEO
17/11/2023,TMH,MKT
15/11/2023,SAU,ION
03/11/2023,RBL,ATG
01/11/2023,FFT,ASV
01/11/2023,1ST,VFX
24/10/2023,DC2,AI1
16/10/2023,MEB,TRI
09/10/2023,TYM,NVQ
04/10/2023,COO,PHX
28/09/2023,RCW,GTH
26/09/2023,OOK,FL1
11/09/2023,LCT,1AI
08/09/2023,CPT,EXT
29/08/2023,GCY,SPR
11/08/2023,LER,FGH
10/08/2023,ABP,ABG
07/08/2023,FMS,RHK
03/08/2023,MGG,LU7
20/07/2023,ARO,ASE
15/06/2023,SCU,BP8
13/06/2023,DLT,RKT
06/06/2023,DEX,TNC
05/06/2023,NCL,XGL
30/05/2023,HSC,TAL
22/05/2023,HT1,A1N
16/05/2023,FZO,QOR
01/05/2023,RDT,DLI
28/04/2023,WOO,1TT
28/04/2023,MTR,SRT
21/04/2023,FIJ,CCO
11/04/2023,CZL,YAR
31/03/2023,ECX,FPR
27/03/2023,AOU,FBM
27/03/2023,FOD,OJC
06/03/2023,E2M,USL
20/02/2023,AWV,WA8
08/02/2023,CAU,VIT
27/01/2023,GME,AXN
25/01/2023,TNG,TVN
23/12/2022,PF1,BM8
16/12/2022,KFE,M4M
15/12/2022,DW8,KDY
12/12/2022,CML,GCM
12/12/2022,EM1,SP8
12/12/2022,ICT,NXD
12/12/2022,MNY,SVR
09/12/2022,TSC,EMC
07/12/2022,CAD,MTL
07/12/2022,BID,OPA
07/12/2022,CM8,UNT
02/12/2022,SHH,CTN
02/12/2022,PG1,ETR
01/12/2022,BEM,EVG
29/11/2022,RFR,PVT
28/11/2022,VG8,RG8
28/11/2022,SCP,RGN
24/11/2022,1VG,VTM
18/11/2022,CGA,APL
18/11/2022,GMA,HLI
14/11/2022,TPP,H2G
10/11/2022,GGG,ETM
04/11/2022,ANW,C7A
03/11/2022,MMG,LLI
27/10/2022,DDD,ADG
20/10/2022,CV1,KYP
19/10/2022,LNY,SVG
18/10/2022,PX1,TSK
20/09/2022,UUV,1CG
16/09/2022,DLC,MOM
12/09/2022,WNB,HRO
19/09/2022,VOR,FND
03/08/2022,KMT,EEL
01/08/2022,E2E,VSR
26/07/2022,OEX,SYN
14/07/2022,TNP,HYT
08/07/2022,PBX,WYX
20/06/2022,RCP,NTM
15/06/2022,PAK,AVM
07/06/2022,VGI,RPL
27/05/2022,ESH,MGG
25/05/2022,WPL,WDS
25/05/2022,ISX,SP1
24/05/2022,FNT,LNR
20/05/2022,EN1,CTV
19/05/2022,TNR,ASR
16/05/2022,GEV,PV1
12/05/2022,CLI,OLY
10/05/2022,MML,X64
05/05/2022,PNL,GCX
21/04/2022,Z1P,ZIP
29/03/2022,LCK,NRZ
14/02/2022,HYM,IPX
09/02/2022,SUP,FHE
08/02/2022,CRO,SPX
01/02/2022,APV,RAB
28/01/2022,CNL,PHO
14/01/2022,FGO,ODE
23/12/2021,MMJ,HGV
21/12/2021,INY,IAM
20/12/2021,AJM,1MC
17/12/2021,TPS,IMB
16/12/2021,TTL,RC1
16/12/2021,MPH,INL
16/12/2021,PDZ,GRX
15/12/2021,UCW,EDU
15/12/2021,CDY,AN1
10/12/2021,FEL,CUF
09/12/2021,IDZ,XRG
09/12/2021,BD1,IIQ
09/12/2021,JDR,EVR
08/12/2021,HWH,EIQ
08/12/2021,AFR,ALM
07/12/2021,OGA,RFA
06/12/2021,TRL,WIA
06/12/2021,SCI,AYT
06/12/2021,VIC,JAV
06/12/2021,ORE,AKE
01/12/2021,LCD,MEK
01/12/2021,ADI,DXI
30/11/2021,IP1,WRK
30/11/2021,FNP,NOU
24/11/2021,MNF,SYM
24/11/2021,EAS,DVR
15/11/2021,KIS,G6M
09/11/2021,SLK,KLS
08/11/2021,CVS,RR1
03/11/2021,ONX,LRL
02/11/2021,BAR,GSR
29/10/2021,FTT,DLM
27/10/2021,KPT,KIL
25/10/2021,APH,TSN
25/10/2021,SUD,ALA
18/10/2021,BDA,BOD
11/10/2021,8EC,LAN
07/10/2021,HWK,AZL
07/10/2021,VXR,DVP
06/10/2021,LSH,IRX
05/10/2021,AQR,DXC
30/09/2021,HGM,JGH
21/09/2021,TIN,RDT
10/09/2021,NXE,G79
26/08/2021,CWZ,INY
20/08/2021,PKS,BMT
09/08/2021,MSR,TCG
04/08/2021,ETT,E33
29/07/2021,BSM,GW1
21/07/2021,CIE,WLS
19/07/2021,WMX,WMC
12/07/2021,FPL,AXP
08/07/2021,WHA,WNX
29/06/2021,FUN,TOY
16/06/2021,RMP,FME
08/06/2021,MEY,EL8
07/06/2021,MOE,MAF
08/06/2021,NNT,99L
01/06/2021,JHL,JTL
01/06/2021,4CE,CRR
31/05/2021,AMG,TBA
27/05/2021,ANA,HHR
26/05/2021,SF1,SWP
18/05/2021,MBM,GTI
17/05/2021,DAV,SHP
27/04/2021,STC,CR9
27/04/2021,QFY,ZMM
21/04/2021,XPE,OAK
16/04/2021,TAO,HYM
12/04/2021,CLQ,SRL
07/04/2021,BDI,TMS
24/03/2021,VPC,HHI
11/03/2021,MYQ,AHI
10/03/2021,VP7,DET
01/03/2021,SXA,PH2
26/02/2021,TDI,GDC
25/02/2021,THC,EPN
19/02/2021,BWR,WOT
09/02/2021,THD,PVW
09/02/2021,DAU,ZAG
15/01/2021,RFN,WOO
12/01/2021,PMY,BML
24/12/2020,BUG,HPP
22/12/2020,EUC,ASO
15/12/2020,IAM,CF1
14/12/2020,SHK,BTR
10/12/2020,LCM,VBC
10/12/2020,PRZ,DLT
09/12/2020,AHL,DMC
09/12/2020,ENE,SKS
08/12/2020,QPR,AKL
08/12/2020,TDY,AND
03/12/2020,AU8,AUK
03/12/2020,MAR,PNM
02/12/2020,SEI,EQR
02/12/2020,MSE,ZEO
02/12/2020,PM1,QPM
01/12/2020,PEL,SHN
01/12/2020,PNW,SEG
30/11/2020,FXL,HUM
27/11/2020,AZV,AHC
25/11/2020,GRB,GDA
24/11/2020,CGR,EPY
23/11/2020,SGO,MYG
20/11/2020,EHX,BDM
17/11/2020,NVO,AFW
16/11/2020,REV,PTG
16/11/2020,MWR,SPA
16/11/2020,ED1,EP1
12/11/2020,LRM,NRX
12/11/2020,XTD,MXO
11/11/2020,AJC,SPN
11/11/2020,SVD,PRL
11/11/2020,FFL,MCL
10/11/2020,PGI,AAU
09/11/2020,UNL,HFY
06/11/2020,MLL,FFX
30/10/2020,PSZ,FFT
21/10/2020,ARM,ANX
19/10/2020,BAF,WMA
13/10/2020,CFE,CLE
06/10/2020,AYF,TCF
06/10/2020,HIP,QXR
05/10/2020,ICU,IOU
02/10/2020,SAM,RAS
28/09/2020,ZIP,DOU
28/09/2020,RE1,TI1
25/09/2020,MJC,FNX
15/09/2020,OBJ,WFL
10/09/2020,DHR,NPM
02/09/2020,LI3,TEM
27/08/2020,GPX,MVL
19/08/2020,AYR,STK
05/08/2020,UTR,SUV
03/08/2020,8IV,8VI
23/07/2020,PIO,ESS
23/07/2020,FRN,WC8
22/07/2020,LON,MBH
03/07/2020,ELX,EYE
03/07/2020,FAM,FGL
02/07/2020,BPL,ARR
26/06/2020,ARQ,WCG
25/06/2020,HOT,TMH
18/06/2020,BLK,WMX
29/05/2020,MPW,MSL
26/05/2020,CUX,ENV
22/05/2020,AHZ,AVR
19/05/2020,CTX,ALD
18/05/2020,VVR,WPR
14/05/2020,ADJ,ADS
08/05/2020,AWY,LRK
05/05/2020,BCL,PFT
21/04/2020,NNW,NNT
03/04/2020,IMF,OBL
03/04/2020,SM8,HTG
26/03/2020,SMD,DCX
24/03/2020,OVL,IXR
10/02/2020,CMA,COF
07/02/2020,KLH,MCB
05/02/2020,LMW,ACU
03/02/2020,PKA,TSO
31/01/2020,PSM,XTC
22/01/2020,CIZ,EMT
21/01/2020,MNC,LCL
09/01/2020,IBN,RE1
31/12/2019,INK,HCD
30/12/2019,NHL,TD1
24/12/2019,CVT,CPT
20/12/2019,VRI,HWH
16/12/2019,HDY,PSL
12/12/2019,KNL,EGR
11/12/2019,SRO,OPL
10/12/2019,SUR,PRM
06/12/2019,MZN,FFR
06/12/2019,OPN,RLG
03/12/2019,SG1,REE
29/11/2019,BMP,ESL
29/11/2019,N27,RML
28/11/2019,BST,ECP
28/11/2019,SVT,VR1
27/11/2019,GPP,GNM
26/11/2019,NBL,MOZ
21/11/2019,KRX,VUL
21/11/2019,BAU,ASQ
15/11/2019,SFL,WTL
15/11/2019,CYB,VUK
12/11/2019,NMS,BLV
25/10/2019,ASL,PRN
16/10/2019,PVD,ANA
15/10/2019,ACL,APH
07/10/2019,S3R,KTG
27/09/2019,HCO,LOT
20/09/2019,TSN,VOR
19/08/2019,CLY,SG1
13/08/2019,NIO,SHE
08/08/2019,ETE,XCD
08/08/2019,BGR,MAN
01/08/2019,XTV,NZS
30/07/2019,ESV,WJA
30/07/2019,TNO,VR8
29/07/2019,IRC,HRZ
16/07/2019,AYG,ECS
12/07/2019,IOR,ELE
11/07/2019,CAS,BRV
08/07/2019,KIK,RPM
03/07/2019,WMC,BTK
26/06/2019,TBH,BET
26/06/2019,ARX,CYM
25/06/2019,EGS,OBM
24/06/2019,BGS,MLL
20/06/2019,PGS,SKY
19/06/2019,TPE,PAL
13/06/2019,IAU,A1M
04/06/2019,NAV,AFL
27/05/2019,POH,AVE
23/05/2019,TAU,CWZ
13/05/2019,BMT,CNB
16/04/2019,MGP,XPL
15/04/2019,BUL,BLU
12/04/2019,PBT,ATH
29/03/2019,PRL,WGO
20/03/2019,GMY,BBC
20/03/2019,RGP,ERG
07/03/2019,THX,OAU
28/02/2019,REL,GFS
28/02/2019,TYK,DRE
20/02/2019,IDR,ADI
19/02/2019,CRR,AQR
12/02/2019,PMP,OVT
12/02/2019,MKB,AZT
31/01/2019,LWP,TIH
31/01/2019,TAG,MPR
25/01/2019,QBL,CGB
17/01/2019,CMI,ECL
14/01/2019,WGL,FAM
14/01/2019,ATT,QPR
14/01/2019,TTW,CML
31/12/2018,JKL,LAW
19/12/2018,SWJ,TGM
13/12/2018,BKP,GLV
11/12/2018,ESM,E3S
07/12/2018,RBO,SF1
07/12/2018,TMP,AV1
06/12/2018,CND,IGN
05/12/2018,PRY,HLS
05/12/2018,PUN,SCN
04/12/2018,CLL,A4N
04/12/2018,HOM,RMC
04/12/2018,KRC,KRR
03/12/2018,GCS,SRG
03/12/2018,BRC,TTB
03/12/2018,MBO,JXT
03/12/2018,SPI,BDC
03/12/2018,TFG,WNB
30/11/2018,CAB,A2B
27/11/2018,MOX,AUT
27/11/2018,SFH,CCX
26/11/2018,DRK,RAG
26/11/2018,POZ,GIB
26/11/2018,WRR,BCC
19/11/2018,FET,CQE
16/11/2018,AVD,HSC
06/11/2018,GSC,INR
06/11/2018,PSY,HYD
05/11/2018,HEG,PUA
01/11/2018,ASY,SVD
16/10/2018,MUS,NXE
05/10/2018,COM,TBL
04/10/2018,SRR,RLK
03/10/2018,DMC,8VI
03/10/2018,NLI,ERX
25/09/2018,RVY,PM8
24/09/2018,EMG,FEX
10/09/2018,IIL,ATX
31/08/2018,OMT,IME
22/08/2018,SMA,ODA
21/08/2018,PHK,PET
15/08/2018,DMI,GLN
01/08/2018,USA,TSC
30/07/2018,SKS,ENE
25/07/2018,DRG,BGL
17/07/2018,NSL,IOR
11/07/2018,EMF,EGF
09/07/2018,ESI,ECT
06/07/2018,OTI,SHI
04/07/2018,FRC,GSN
28/06/2018,CQG,WQG
21/06/2018,IHS,IVZ
20/06/2018,BMZ,HIP
18/06/2018,ACG,CDX
14/06/2018,PHA,FAU
06/06/2018,AZZ,BNL
05/06/2018,FCR,EUZ
01/06/2018,MLB,ARQ
28/05/2018,AAL,CI1
28/05/2018,MQA,ALX
25/05/2018,GGL,STC
21/05/2018,ABU,PRX
17/05/2018,MZM,E25
15/05/2018,FFT,AVA
10/05/2018,WRG,PO3
09/05/2018,ACU,PC1
04/05/2018,BTT,PDL
04/05/2018,OVR,RNX
01/05/2018,OGY,FIN
30/04/2018,MLI,ONX
26/04/2018,TUP,FTC
17/04/2018,AR1,EM1
16/04/2018,PLH,INF
13/04/2018,BPS,INP
12/04/2018,ALR,CLF
10/04/2018,LFR,NWC
29/03/2018,NMG,ACF
26/03/2018,RIR,HCO
23/03/2018,YNB,AVC
22/03/2018,ACK,GDG
14/03/2018,ARK,WML
14/03/2018,DM1,WZR
02/03/2018,ISH,SUP
22/02/2018,SZG,RDN
22/02/2018,QNL,HGM
16/02/2018,IOG,E2E
31/01/2018,CTR,PG1
22/01/2018,EPT,PCK
15/01/2018,ZML,Z1P
03/01/2018,SXI,JDR
02/01/2018,MPE,REL
22/4/2026,BMG,WAU
22/4/2026,KAI,PGL
13/4/2026,HRZ,MRT
8/5/2026,GLPG,LKFT
5/5/2026,EKSO,CHRN
4/5/2026,MEG,ONT
1/5/2026,VBIX,QXL
1/5/2026,ETHM,DYNC
1/5/2026,MIGI,BGDE
29/4/2026,SBLX,FABC
29/4/2026,ALTS,AIFC
28/4/2026,TIVC,VBIO
27/4/2026,COEP,ZSQR
24/4/2026,ASGN,EFOR
21/4/2026,ATON,ALP
17/4/2026,PSTG,P
14/4/2026,ZGM,ZTG
13/4/2026,CIGL,YOOV
9/4/2026,HYAC,RMIX
8/4/2026,CAPT,CPTAF
7/4/2026,DCOMG,DCBG
6/4/2026,NBY,SDEV
6/4/2026,BITF,KEEL
2/4/2026,QH,QHUOY
1/4/2026,VCIC,CSHR
31/3/2026,JFBR,NEXR
27/3/2026,CHAC,XNDU
27/3/2026,TBMC,CYAB
26/3/2026,PELI,GLND
20/3/2026,BACQ,MRLN
19/3/2026,GIXXU,GIX
17/3/2026,ULY,ULYX
16/3/2026,VVPR,VIVO
16/3/2026,LITM,FNUC
12/3/2026,MYNZ,QUCY
12/3/2026,KLTO,GRML
12/3/2026,FTEL,GMEX
12/3/2026,GLTO,DMRA
11/3/2026,SAVA,FLNA
10/3/2026,ESGL,OIO
5/3/2026,IMG,CIMG
3/3/2026,GMGI,MRDN
2/3/2026,TSE,TSEOF
2/3/2026,ETHZ,FRMM
2/3/2026,AHH,AHRT
26/2/2026,NITO,NXTS
25/2/2026,BLBX,ALOY
24/2/2026,RYI,RYZ
24/2/2026,ATGE,CVSA
23/2/2026,GMRE,XRN
23/2/2026,KBFR,LVROF
20/2/2026,ABP,ABPO
19/2/2026,VRAR,GGRP
19/2/2026,ARMN,ARIS
18/2/2026,THAR,CNTN
12/2/2026,NISN,AIOS
11/2/2026,PX,RPC
9/2/2026,NUKK,DFNS
5/2/2026,AXL,DCH
3/2/2026,FATBP,FATPQ
3/2/2026,FAT,FATAQ
2/2/2026,LDWY,TULP
29/1/2026,FLGC,ZSTK
28/1/2026,QTIH,QTI
26/1/2026,RELI,EZRA
23/1/2026,CMPO,GPGI
22/1/2026,SGBX,OLOX
20/1/2026,ELWS,PDC
20/1/2026,IVP,IVPR
16/1/2026,TEF,TELFY
16/1/2026,PT,JF
16/1/2026,PTHL,ITOC
16/1/2026,MODG,CALY
15/1/2026,MNMD,DFTX
14/1/2026,COMM,VISN
14/1/2026,MMC,MRSH
12/1/2026,ATHA,LONA
8/1/2026,FGEN,KYNB
8/1/2026,DGLY,KUST
8/1/2026,SLRX,DCOY
7/1/2026,WTMA,EMAT
5/1/2026,CYBN,HELP
2/1/2026,MOGO,ORIO
2/1/2026,OMI,ACH
